race_code,branch,dedicated_model,agreement_status,score_source,dedicated_score,entry_gate,S67_buy,v148_status,settled,hit,invest,return,points,payout100,actual_combo
202608010101,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010102,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010104,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010105,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010109,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010110,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010111,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010501,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010603,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010606,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010607,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608010807,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608011002,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608011008,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608011301,3まくり,3まくり,ELIGIBLE_SCORE,v90,59.211,1,0,SETTLED,1,0,600,0,6,201040,2-5-1
202608011504,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608011506,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608011605,4カド,4カドまくり,ELIGIBLE_SCORE,v91_CORR20,54.1338,1,0,SETTLED,1,0,700,0,7,4420,1-3-6
202608011806,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608012203,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608012204,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608012205,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608012210,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608012308,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608020101,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608020102,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608020109,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608020501,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608020503,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608020603,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608020606,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608020802,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608020807,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608021304,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608021501,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608021508,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608022106,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608022107,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608022109,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608022202,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608022208,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030103,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030104,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030105,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030106,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030107,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030109,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030110,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030401,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030403,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030404,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030501,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030504,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608030606,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608031301,3まくり,3まくり,ELIGIBLE_SCORE,v90,73.6394,1,1,SETTLED,1,0,600,0,6,2910,1-4-5
202608031302,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608031303,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608031304,5頭,5頭展開,ELIGIBLE_SCORE,v90,74.104,1,1,SETTLED,1,0,600,0,6,7090,4-5-6
202608031703,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608031704,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608031708,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608032001,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608032106,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608032205,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608032209,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608032304,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608032306,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608032308,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608040103,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608040110,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608040112,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608040401,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608040404,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608040407,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608040503,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608040506,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608040601,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041006,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041008,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041009,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041010,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041201,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041204,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041301,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041702,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041705,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041707,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041708,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041902,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041906,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608041908,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608042106,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050101,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050104,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050110,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050401,5頭,5頭展開,ELIGIBLE_SCORE,v90,83.6327,1,1,SETTLED,1,1,600,1430,6,1430,5-4-6
202608050403,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050404,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050405,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050407,5頭,5頭展開,ELIGIBLE_SCORE,v90,81.3336,1,1,SETTLED,1,0,600,0,6,20600,5-1-3
202608050409,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050504,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050505,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050602,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050903,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050904,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608050907,5頭,5頭展開,ELIGIBLE_SCORE,v90,56.8213,1,0,SETTLED,1,0,600,0,6,5100,2-4-1
202608050908,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051008,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051009,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051203,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051206,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051207,4カド,4カドまくり,ELIGIBLE_SCORE,v91_CORR20,54.067,1,0,SETTLED,1,0,700,0,7,1330,1-2-4
202608051402,5頭,5頭展開,ENTRY_FAIL,v90,56.671,0,0,SETTLED,1,0,600,0,6,3950,4-1-3
202608051406,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051407,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051408,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051409,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051410,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051709,3まくり,3まくり,ELIGIBLE_SCORE,v90,86.2241,1,1,SETTLED,1,0,600,0,6,4900,3-1-2
202608051710,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051903,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608051906,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608052101,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608052106,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608052110,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060201,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060202,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060203,3まくり,3まくり,ENTRY_FAIL,v90,69.3809,0,0,SETTLED,1,0,600,0,6,7370,1-4-6
202608060205,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060206,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060208,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060209,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060403,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060404,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060405,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060407,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060409,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060904,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608060907,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061006,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061007,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061009,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061010,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061203,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061207,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061208,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061209,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061406,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061410,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061411,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061707,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061901,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061902,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608061904,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608062406,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070201,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070203,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070204,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070205,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070206,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070208,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070209,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070210,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070402,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070404,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070902,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070903,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070904,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070908,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608070909,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071007,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071008,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071009,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071011,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071201,4カド,4カドまくり,ELIGIBLE_SCORE,v91_CORR20,75.8284,1,1,SETTLED,1,0,700,0,7,9810,3-4-2
202608071202,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071203,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071206,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071207,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071402,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071405,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071406,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071407,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071410,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071501,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071504,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071505,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608071510,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608072002,5頭,5頭展開,ENTRY_FAIL,v90,60.031,0,0,SETTLED,1,1,600,1330,6,1330,5-1-2
202608072409,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080201,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080202,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080203,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080204,5頭,5頭展開,ELIGIBLE_SCORE,v90,50.4405,1,0,SETTLED,1,0,600,0,6,33170,4-3-5
202608080205,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080206,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080208,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,UNSETTLED,0,,,,,,
202608080402,3まくり,3まくり,ELIGIBLE_SCORE,v90,59.53,1,0,SETTLED,1,0,600,0,6,4620,2-3-1
202608080404,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080503,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080504,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080506,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080904,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080906,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080907,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608080908,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081006,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081405,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081406,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081408,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081409,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081410,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081501,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081506,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081510,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081602,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081608,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081703,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081705,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081908,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608081909,3まくり差し,3まくり差し,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608082409,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090201,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090203,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090206,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090208,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090209,4カド,4カドまくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090210,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090211,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090303,3まくり,3まくり,ELIGIBLE_SCORE,v90,73.0858,1,1,SETTLED,1,0,600,0,6,19670,1-5-4
202608090304,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090307,3まくり,3まくり,ELIGIBLE_SCORE,v90,56.2782,1,0,SETTLED,1,0,600,0,6,1170,1-3-4
202608090501,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090506,4カド,4カドまくり,ENTRY_FAIL,v91_CORR20,67.8578,0,0,SETTLED,1,0,700,0,7,2610,2-4-5
202608090507,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090902,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090903,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090904,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608090907,5頭,5頭展開,ELIGIBLE_SCORE,v90,71.6935,1,1,SETTLED,1,1,600,4800,6,4800,5-4-1
202608091006,5頭,5頭展開,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
202608091008,3まくり,3まくり,NO_DEDICATED_CANDIDATE,,,0,0,NO_SOURCE,0,,,,,,
